id;season_id;created_at;updated_at;name;full_name;first_name;last_name;position;position_id;birth_date;birth_place;nationality;height;weight;is_injured;injury_description;holdet_url;holdet_name;holdet_position;team_id;holdet_value;holdet_popularity;holdet_team;holdet_id
23988;6397;1523380905056;1523380905056;D. Pröpper;Davy Pröpper;Davy;Pröpper;Midfielder;3;02/09/1991;Netherlands;Netherlands;185 cm;79 kg;false;;/da/premier-league-fantasy-spring-2018/players/davy_propper;Davy Pröpper;Midtbane;78;2592000;0.003;Brighton and Hove;davy_propper
62408;6397;1523380905066;1523380905066;J. Izquierdo;José Heriberto Izquierdo Mena;José Heriberto;Izquierdo Mena;Attacker;4;07/07/1992;Colombia;Colombia;171 cm;73 kg;false;;/da/premier-league-fantasy-spring-2018/players/jose_izquierdo;Jose Izquierdo;Midtbane;78;3944000;0.01;Brighton and Hove;jose_izquierdo
1941;6397;1523380901803;1523380901803;A. Masuaku;Arthur Masuaku;Arthur;Masuaku;Defender;2;07/11/1993;France;Congo DR;179 cm;70 kg;false;;/da/premier-league-fantasy-spring-2018/players/arthur_masuaku;Arthur Masuaku;Forsvar;1;2714000;0.056;West Ham;arthur_masuaku
1416;6397;1523380901813;1523380901813;A. Ogbonna;Angelo Obinze Ogbonna;Angelo;Obinze Ogbonna;Defender;2;23/05/1988;Italy;Italy;191 cm;86 kg;false;;/da/premier-league-fantasy-spring-2018/players/angelo_ogbonna;Angelo Ogbonna;Forsvar;1;2721000;0.027;West Ham;angelo_ogbonna
4947;6397;1523380901831;1523380901831;E. Fernandes;Edimilson Fernandes;Edimilson;Fernandes;Midfielder;3;15/04/1996;Switzerland;Switzerland;190 cm;70 kg;false;;/da/premier-league-fantasy-spring-2018/players/edmilson_fernandes;Edmilson Fernandes;Midtbane;1;2026000;0.001;West Ham;edmilson_fernandes
8031;6397;1523380905192;1523380905192;C. Quaner;Collin Quaner;Collin;Quaner;Attacker;4;18/06/1991;Germany;Germany;191 cm;81 kg;false;;/da/premier-league-fantasy-spring-2018/players/collin_quaner;Collin Quaner;Angreb;251;2503000;0.003;Huddersfield;collin_quaner
2121;6397;1523380905196;1523380905196;S. Scannell;Sean Scannell;Sean;Scannell;Midfielder;3;17/09/1990;England;Republic of Ireland;175 cm;73 kg;false;;/da/premier-league-fantasy-spring-2018/players/dean_marney;Dean Marney;Midtbane;251;2450000;0;Burnley;dean_marney
5273;6397;1523380901870;1523380901870;D. Rice;Declan Rice;Declan;Rice;Midfielder;3;14/01/1999;England;Republic of Ireland;185 cm;76 kg;false;;/da/premier-league-fantasy-spring-2018/players/declan_rice;Declan Rice;Forsvar;1;2169000;0.016;West Ham;declan_rice
736;6397;1523380901906;1523380901906;Javier Hernández;Javier Hernández Balcázar;Javier;Hernández Balcázar;Attacker;4;01/06/1988;Mexico;Mexico;175 cm;73 kg;false;;/da/premier-league-fantasy-spring-2018/players/per_mertesacker;Per Mertesacker;Forsvar;1;2950000;0.003;Arsenal;per_mertesacker
191107;6397;1523380901913;1523380901913;S. Haksabanovic;Sead Haksabanovic;Sead;Haksabanovic;Midfielder;3;04/05/1999;Sweden;Montenegro;174 cm;69 kg;false;;/da/premier-league-fantasy-spring-2018/players/sead_haksabanovic;Sead Haksabanovic;Midtbane;1;1950000;0;West Ham;sead_haksabanovic
581129;6397;1523380901918;1523380901918;N. Trott;Nathan Trott;Nathan;Trott;Goalkeeper;1;21/11/1998;Bermuda;England;184 cm;70 kg;false;;/da/premier-league-fantasy-spring-2018/players/nathan_trott;Nathan Trott;Mål;1;2450000;0.014;West Ham;nathan_trott
581199;6397;1523380901924;1523380901924;B. Johnson;Benjamin Johnson;Benjamin;Johnson;Midfielder;3;24/01/2000;England;England;175 cm;67 kg;false;;/da/premier-league-fantasy-spring-2018/players/ben_johnson;Ben Johnson;Forsvar;1;1950000;0.002;West Ham;ben_johnson
130198;6397;1523380901935;1523380901935;João Mário;João Mário Naval da Costa Eduardo;João Mário;Naval da Costa Eduardo;Midfielder;3;19/01/1993;Portugal;Portugal;179 cm;73 kg;false;;/da/premier-league-fantasy-spring-2018/players/pape_ndiaye_souare;Pape Ndiaye  Souare;Forsvar;1;1945000;0.001;Crystal Palace;pape_ndiaye_souare
3495;6397;1523380901940;1523380901940;J. Hugill;Jordan Hugill;Jordan;Hugill;Attacker;4;04/06/1992;England;England;183 cm;64 kg;false;;/da/premier-league-fantasy-spring-2018/players/jordan_hugill;Jordan Hugill;Angreb;1;2536000;0;West Ham;jordan_hugill
596;6397;1523380901946;1523380901946;P. Evra;Patrice Evra;Patrice;Evra;Defender;2;15/05/1981;Senegal;France;174 cm;75 kg;false;;/da/premier-league-fantasy-spring-2018/players/patrice_evra;Patrice Evra;Forsvar;1;2453000;0.002;West Ham;patrice_evra
4595;6397;1523380901950;1523380901950;M. Browne;Marcus Browne;Marcus;Browne;Midfielder;3;18/12/1997;England;England;178 cm;74 kg;false;;/da/premier-league-fantasy-spring-2018/players/marcus_browne;Marcus Browne;Midtbane;1;1980000;0;West Ham;marcus_browne
581123;6397;1523380901956;1523380901956;V. Neufville;Vashon Neufville;Vashon;Neufville;Defender;2;18/07/1999;England;England;172 cm;67 kg;false;;/da/premier-league-fantasy-spring-2018/players/jason_lokilo;Jason Lokilo;Midtbane;1;1945000;0;Crystal Palace;jason_lokilo
337588;6397;1523380901961;1523380901961;G. Diangana;Grady Diangana;Grady;Diangana;Midfielder;3;19/04/1998;England;England;180 cm;73 kg;false;;/da/premier-league-fantasy-spring-2018/players/grady_diangana;Grady Diangana;Midtbane;1;1995000;0;West Ham;grady_diangana
129017;6397;1523380901967;1523380901967;N. Holland;Nathan Holland;Nathan;Holland;Midfielder;3;19/06/1998;England;England;178 cm;70 kg;false;;/da/premier-league-fantasy-spring-2018/players/nathan_redmond;Nathan Redmond;Midtbane;1;3519000;0.004;Southampton;nathan_redmond
1243;6397;1523380901841;1523380901841;C. Kouyaté;Cheikhou Kouyaté;Cheikhou;Kouyaté;Midfielder;3;21/12/1989;Senegal;Senegal;189 cm;83 kg;false;;/da/premier-league-fantasy-spring-2018/players/cheikhou_kouyate;Cheikhou Kouyate;Midtbane;1;3216000;0.005;West Ham;cheikhou_kouyate
24803;6397;1523380905106;1523380905106;J. Locadia;Jürgen Locadia;Jürgen;Locadia;Attacker;4;07/11/1993;Netherlands;Netherlands;185 cm;87 kg;false;;/da/premier-league-fantasy-spring-2018/players/jurgen_locadia;Jürgen Locadia;Angreb;78;4075000;0;Brighton and Hove;jurgen_locadia
3342;6397;1523380905124;1523380905124;J. Coleman;Joel Coleman;Joel;Coleman;Goalkeeper;1;26/09/1995;England;England;198 cm;82 kg;false;;/da/premier-league-fantasy-spring-2018/players/joel_coleman;Joel Coleman;Mål;251;2945000;0;Huddersfield;joel_coleman
3291;6397;1523380905142;1523380905142;C. Schindler;Christopher Schindler;Christopher;Schindler;Defender;2;29/04/1990;Germany;Germany;189 cm;82 kg;false;;/da/premier-league-fantasy-spring-2018/players/christopher_schindler;Christopher Schindler;Forsvar;251;2458000;0.011;Huddersfield;christopher_schindler
156;6397;1523380901860;1523380901860;M. Noble;Mark Noble;Mark;Noble;Midfielder;3;08/05/1987;England;England;180 cm;70 kg;false;;/da/premier-league-fantasy-spring-2018/players/mark_noble;Mark Noble;Midtbane;1;2831000;0.034;West Ham;mark_noble
5246;6397;1523380901864;1523380901864;Domingos Quina;Domingos Quina;Domingos;Quina;Midfielder;3;18/11/1999;Guinea-Bissau;Portugal;179 cm;72 kg;false;;/da/premier-league-fantasy-spring-2018/players/domingos_quina;Domingos Quina;Midtbane;1;1950000;0.001;West Ham;domingos_quina
608285;6397;1523315070474;1523315070474;A. Gomes;Angel Gomes;Angel;Gomes;Midfielder;3;31/08/2000;England;England;161 cm;61 kg;false;;/da/premier-league-fantasy-spring-2018/players/angel_rangel;Angel Rangel;Forsvar;14;1950000;0.001;Swansea;angel_rangel
540482;6397;1523315070479;1523315070479;E. Hamilton;Ethan Hamilton;Ethan;Hamilton;Midfielder;3;18/10/1998;England;Scotland;;;false;;/da/premier-league-fantasy-spring-2018/players/ethan_ampadu;Ethan Ampadu;Midtbane;14;1950000;0.002;Chelsea;ethan_ampadu
239;6397;1523380903890;1523380903890;P. Crouch;Peter Crouch;Peter;Crouch;Attacker;4;30/01/1981;England;England;201 cm;75 kg;false;;/da/premier-league-fantasy-spring-2018/players/peter_crouch;Peter Crouch;Angreb;26;3454000;0.004;Stoke;peter_crouch
32408;6397;1523380905200;1523380905200;J. Lössl;Jonas Lössl;Jonas;Lössl;Goalkeeper;1;01/02/1989;Denmark;Denmark;195 cm;89 kg;false;;/da/premier-league-fantasy-spring-2018/players/jonas_lossl;Jonas Lössl;Mål;251;4195000;0.073;Huddersfield;jonas_lossl
1052;6397;1523380904672;1523380904672;S. Francis;Simon Francis;Simon;Francis;Defender;2;16/02/1985;England;England;183 cm;90 kg;false;;/da/premier-league-fantasy-spring-2018/players/simon_francis;Simon Francis;Forsvar;52;2677000;0.02;Bournemouth;simon_francis
1094;6397;1523380904678;1523380904678;T. Mings;Tyrone Mings;Tyrone;Mings;Defender;2;13/03/1993;England;England;191 cm;77 kg;false;;/da/premier-league-fantasy-spring-2018/players/tyrone_mings;Tyrone Mings;Forsvar;52;1945000;0.006;Bournemouth;tyrone_mings
338951;6397;1523380904682;1523380904682;J. Simpson;Jack Simpson;Jack;Simpson;Defender;2;08/01/1997;England;England;178 cm;83 kg;false;;/da/premier-league-fantasy-spring-2018/players/jack_simpson;Jack Simpson;Forsvar;52;1945000;0.001;Bournemouth;jack_simpson
1864;6397;1523380904689;1523380904689;B. Smith;Brad Smith;Brad;Smith;Defender;2;09/04/1994;Australia;Australia;178 cm;70 kg;false;;/da/premier-league-fantasy-spring-2018/players/brad_smith;Brad Smith;Forsvar;52;1945000;0.003;Bournemouth;brad_smith
1834;6397;1523380904697;1523380904697;L. Cook;Lewis Cook;Lewis;Cook;Midfielder;3;03/02/1997;England;England;175 cm;71 kg;false;;/da/premier-league-fantasy-spring-2018/players/lewis_cook;Lewis Cook;Midtbane;52;2270000;0.033;Bournemouth;lewis_cook
2712;6397;1523380904703;1523380904703;R. Fraser;Ryan Fraser;Ryan;Fraser;Midfielder;3;24/02/1994;Scotland;Scotland;163 cm;70 kg;false;;/da/premier-league-fantasy-spring-2018/players/ryan_fraser;Ryan Fraser;Midtbane;52;2982000;0.02;Bournemouth;ryan_fraser
568;6397;1523380904707;1523380904707;D. Gosling;Dan Gosling;Dan;Gosling;Midfielder;3;01/02/1990;England;England;183 cm;79 kg;false;;/da/premier-league-fantasy-spring-2018/players/dan_gosling;Dan Gosling;Midtbane;52;2720000;0.006;Bournemouth;dan_gosling
1033;6397;1523380904714;1523380904714;M. Pugh;Marc Pugh;Marc;Pugh;Midfielder;3;02/04/1987;England;England;180 cm;72 kg;false;;/da/premier-league-fantasy-spring-2018/players/marc_pugh;Marc Pugh;Midtbane;52;2104000;0.002;Bournemouth;marc_pugh
1842;6397;1523380904693;1529835643210;H. Arter;Harry Arter;Harry;Arter;Midfielder;3;28/12/1989;Republic of Ireland;Republic of Ireland;176 cm;70 kg;true;Achilles tendonitis;/da/premier-league-fantasy-spring-2018/players/harry_arter;Harry Arter;Midtbane;52;2445000;0.002;Bournemouth;harry_arter
1480;6397;1523380902838;1529835643210;E. Mangala;Eliaquim Mangala;Eliaquim;Mangala;Defender;2;13/02/1991;France;France;188 cm;84 kg;true;Knee Injury;/da/premier-league-fantasy-spring-2018/players/eliaquim_mangala;Eliaquim Mangala;Forsvar;13;3949000;0.004;Everton;eliaquim_mangala
526;6397;1523380902772;1529835643210;J. McCarthy;James McCarthy;James;McCarthy;Midfielder;3;12/11/1990;Scotland;Republic of Ireland;180 cm;72 kg;true;Broken Leg;/da/premier-league-fantasy-spring-2018/players/james_mccarthy;James McCarthy;Midtbane;13;2427000;0.001;Everton;james_mccarthy
1928;6397;1523380901789;1529835643210;S. Byram;Sam Byram;Sam;Byram;Defender;2;16/09/1993;England;England;180 cm;72 kg;true;Ankle/Foot Injury;/da/premier-league-fantasy-spring-2018/players/sam_byram;Sam Byram;Forsvar;1;1989000;0.003;West Ham;sam_byram
4665;6397;1523380904037;1529835643210;S. Defour;Steven Defour;Steven;Defour;Midfielder;3;15/04/1988;Belgium;Belgium;173 cm;65 kg;true;Knee Injury;/da/premier-league-fantasy-spring-2018/players/steven_defour;Steven Defour;Midtbane;27;2378000;0.068;Burnley;steven_defour
1101;6397;1523380904032;1529835643210;R. Brady;Robbie Brady;Robbie;Brady;Midfielder;3;14/01/1992;Republic of Ireland;Republic of Ireland;176 cm;71 kg;true;Knee Injury;/da/premier-league-fantasy-spring-2018/players/robbie_brady;Robbie Brady;Midtbane;27;3450000;0.003;Burnley;robbie_brady
1442;6397;1523380904019;1529835643210;S. Arfield;Scott Arfield;Scott;Arfield;Midfielder;3;01/11/1988;Scotland;Canada;178 cm;70 kg;true;Calf/Shin Injury;/da/premier-league-fantasy-spring-2018/players/scott_arfield;Scott Arfield;Midtbane;27;2935000;0.003;Burnley;scott_arfield
1448;6397;1523380904057;1529835643210;A. Barnes;Ashley Barnes;Ashley;Barnes;Attacker;4;30/10/1989;England;Austria;186 cm;77 kg;true;Shoulder Injury;/da/premier-league-fantasy-spring-2018/players/ashley_barnes;Ashley Barnes;Angreb;27;4108000;0.037;Burnley;ashley_barnes
513;6397;1523380904721;1529835643210;J. Stanislas;Junior Stanislas;Junior;Stanislas;Midfielder;3;26/11/1989;England;England;183 cm;76 kg;true;Knee Injury;/da/premier-league-fantasy-spring-2018/players/junior_stanislas;Junior Stanislas;Midtbane;52;3820000;0.048;Bournemouth;junior_stanislas
1095;6397;1523380904686;1529835643210;A. Smith;Adam Smith;Adam;Smith;Defender;2;29/04/1991;England;England;180 cm;78 kg;true;MCL Knee Ligament Injury;/da/premier-league-fantasy-spring-2018/players/adam_james_smith;Adam Smith;Forsvar;52;2742000;0.009;Bournemouth;adam_james_smith
291;6397;1523380902637;1529835643210;G. Barry;Gareth Barry;Gareth;Barry;Midfielder;3;23/02/1981;England;England;183 cm;78 kg;true;Knee Injury;/da/premier-league-fantasy-spring-2018/players/gareth_barry;Gareth Barry;Midtbane;10;2429000;0.002;West Bromwich;gareth_barry
129;6397;1523380902589;1529835643210;J. Morrison;James  Morrison;James;Morrison;Midfielder;3;25/05/1986;England;Scotland;178 cm;64 kg;true;Achilles tendonitis;/da/premier-league-fantasy-spring-2018/players/james_morrison3;James Morrison;Midtbane;10;2945000;0;West Bromwich;james_morrison3
790;6397;1523380904539;1529835643210;J. Puncheon;Jason Puncheon;Jason;Puncheon;Midfielder;3;26/06/1986;England;England;173 cm;70 kg;true;PCL Knee Ligament Injury;/da/premier-league-fantasy-spring-2018/players/jason_puncheon;Jason Puncheon;Midtbane;51;1945000;0.001;Crystal Palace;jason_puncheon
621;6397;1523380904473;1529835643210;S. Dann;Scott Dann;Scott;Dann;Defender;2;14/02/1987;England;England;188 cm;76 kg;true;Knee Injury;/da/premier-league-fantasy-spring-2018/players/scott_dann;Scott Dann;Forsvar;51;2945000;0.002;Crystal Palace;scott_dann
841;6397;1523380904648;1529835643210;C. Wickham;Connor Wickham;Connor;Wickham;Attacker;4;31/03/1993;England;England;191 cm;90 kg;true;ACL Knee Ligament Injury;/da/premier-league-fantasy-spring-2018/players/connor_wickham;Connor Wickham;Angreb;51;1945000;0.002;Crystal Palace;connor_wickham
692;6397;1523380904512;1529835643210;J. Ward;Joel Ward;Joel;Ward;Defender;2;29/10/1989;England;England;188 cm;83 kg;true;Ankle/Foot Injury;/da/premier-league-fantasy-spring-2018/players/joel_ward;Joel Ward;Forsvar;51;2428000;0.001;Crystal Palace;joel_ward
4240;6397;1523380904543;1529835643210;B. Sako;Bakary Sako;Bakary;Sako;Midfielder;3;26/04/1988;France;Mali;183 cm;85 kg;true;Ankle/Foot Injury;/da/premier-league-fantasy-spring-2018/players/bakary_sako;Bakary Sako;Midtbane;51;2159000;0.047;Crystal Palace;bakary_sako
1430;6397;1523380903313;1529835643210;M. Özil;Mesut Özil;Mesut;Özil;Midfielder;3;15/10/1988;Germany;Germany;180 cm;76 kg;true;Back Injury;/da/premier-league-fantasy-spring-2018/players/mesut_ozil;Mesut Özil;Midtbane;19;6336000;0.049;Arsenal;mesut_ozil
716;6397;1523380903268;1529835643210;L. Koscielny;Laurent Koscielny;Laurent;Koscielny;Defender;2;10/09/1985;France;France;186 cm;75 kg;true;Achilles tendon rupture;/da/premier-league-fantasy-spring-2018/players/laurent_koscielny;Laurent Koscielny;Forsvar;19;4834000;0.013;Arsenal;laurent_koscielny
1891;6397;1523380903301;1529835643210;Mohamed Elneny;Mohamed Naser Elsayed Elneny;Mohamed Naser;Elsayed Elneny;Midfielder;3;11/07/1992;Egypt;Egypt;180 cm;70 kg;true;Ankle Ligaments;/da/premier-league-fantasy-spring-2018/players/mohamed_elneny;Mohamed Elneny;Midtbane;19;2592000;0.023;Arsenal;mohamed_elneny
809;6397;1523380903418;1529835643210;Santi Cazorla;Santiago Cazorla González;Santiago;Cazorla González;Midfielder;3;13/12/1984;Spain;Spain;168 cm;66 kg;true;Plantaris Injury;/da/premier-league-fantasy-spring-2018/players/santiago_cazorla;Santi Cazorla;Midtbane;19;3950000;0.001;Arsenal;santiago_cazorla
109417;6397;1523380903404;1529835643210;K. Mavropanos;Konstantinos Mavropanos;Konstantinos;Mavropanos;Defender;2;11/12/1997;Greece;Greece;194 cm;88 kg;true;Suspended;/da/premier-league-fantasy-spring-2018/players/konstantinos_stafylidis;Konstantinos Stafylidis;Forsvar;19;2927000;0;Stoke;konstantinos_stafylidis
3264;6397;1523380905187;1529835643210;E. Kachunga;Elias Kachunga;Elias;Kachunga;Attacker;4;22/04/1992;Germany;Congo DR;178 cm;74 kg;true;Ankle/Foot Injury;/da/premier-league-fantasy-spring-2018/players/elias_kachunga;Elias Kachunga;Angreb;251;2929000;0.001;Huddersfield;elias_kachunga
5701;6397;1523380905226;1529835643210;D. Williams;Daniel Williams;Daniel;Williams;Midfielder;3;08/03/1989;Germany;USA;182 cm;79 kg;true;Ankle Fracture;/da/premier-league-fantasy-spring-2018/players/daniel_williams;Daniel Williams;Midtbane;251;2522000;0.001;Huddersfield;daniel_williams
3336;6397;1523380905131;1529835643210;M. Hefele;Michael Hefele;Michael;Hefele;Defender;2;01/09/1990;Germany;Germany;192 cm;89 kg;true;Cartilage Knee Injury;/da/premier-league-fantasy-spring-2018/players/michael_hefele;Michael Hefele;Forsvar;251;1914000;0.002;Huddersfield;michael_hefele
197;6397;1523380902235;1529835643210;J. Milner;James Philip Milner;James Philip;Milner;Midfielder;3;04/01/1986;England;England;175 cm;70 kg;true;Knock;/da/premier-league-fantasy-spring-2018/players/james_milner;James Milner;Midtbane;8;3897000;0.049;Liverpool;james_milner
1453;6397;1523380902171;1529835643210;J. Gomez;Joe Gomez;Joe;Gomez;Defender;2;23/05/1997;England;England;188 cm;77 kg;true;Ankle/Foot Injury;/da/premier-league-fantasy-spring-2018/players/joe_allen;Joe Allen;Midtbane;8;2659000;0.016;Stoke;joe_allen
850;6397;1523380902302;1529835643210;A. Oxlade-Chamberlain;Alex Oxlade-Chamberlain;Alex;Oxlade-Chamberlain;Midfielder;3;15/08/1993;England;England;180 cm;70 kg;true;Knee Injury;/da/premier-league-fantasy-spring-2018/players/alex_oxlade_chamberlain;Alex Oxlade-Chamberlain;Midtbane;8;4665000;0.144;Liverpool;alex_oxlade_chamberlain
1920;6397;1523380902181;1529835643210;J. Matip;Joël Andre Job Matip;Joël Andre;Job Matip;Defender;2;08/08/1991;Germany;Cameroon;195 cm;90 kg;true;Hip/Thigh Injury;/da/premier-league-fantasy-spring-2018/players/joel_matip;Joel Matip;Forsvar;8;5004000;0.005;Liverpool;joel_matip
1388;6397;1523380902211;1529835643210;E. Can;Emre Can;Emre;Can;Midfielder;3;12/01/1994;Germany;Germany;184 cm;82 kg;true;Back Injury;/da/premier-league-fantasy-spring-2018/players/emre_can;Emre Can;Midtbane;8;5132000;0.021;Liverpool;emre_can
170;6397;1523380905003;1529835643210;S. Sidwell;Steve Sidwell;Steve;Sidwell;Midfielder;3;14/12/1982;England;England;178 cm;70 kg;true;Back Injury;/da/premier-league-fantasy-spring-2018/players/steve_sidwell;Steve Sidwell;Midtbane;78;2450000;0;Brighton and Hove;steve_sidwell
420;6397;1523380902941;1529835643210;M. Fellaini;Marouane Fellaini-Bakkioui;Marouane;Fellaini-Bakkioui;Midfielder;3;22/11/1987;Belgium;Belgium;194 cm;85 kg;true;Knock;/da/premier-league-fantasy-spring-2018/players/marouane_fellaini;Marouane Fellaini;Midtbane;14;4068000;0.003;Manchester United;marouane_fellaini
995;6397;1523380903010;1529835643210;R. Lukaku;Romelu Lukaku Menama;Romelu;Lukaku Menama;Attacker;4;13/05/1993;Belgium;Belgium;190 cm;94 kg;true;Foot Injury;/da/premier-league-fantasy-spring-2018/players/romelu_lukaku;Romelu Lukaku;Angreb;14;10118000;0.059;Manchester United;romelu_lukaku
159120;6397;1523380903749;1529835643210;A. Carrillo;André Martín Carrillo Díaz;André Martín;Carrillo Díaz;Midfielder;3;14/06/1991;Peru;Peru;180 cm;75 kg;true;Hip/Thigh Injury;/da/premier-league-fantasy-spring-2018/players/andre_carrillo;Andre Carrillo;Midtbane;25;2562000;0.011;Watford;andre_carrillo
740;6397;1523380903683;1529835643210;S. Okaka;Stefano Okaka Chuka;Stefano;Okaka Chuka;Attacker;4;09/08/1989;Italy;Italy;186 cm;82 kg;true;Thumb / Wrist Injury;/da/premier-league-fantasy-spring-2018/players/stefano_okaka;Stefano Okaka;Angreb;25;2051000;0.011;Watford;stefano_okaka
1272;6397;1523380903665;1529835643210;T. Cleverley;Tom Cleverley;Tom;Cleverley;Midfielder;3;12/08/1989;England;England;175 cm;67 kg;true;Hamstring;/da/premier-league-fantasy-spring-2018/players/tom_cleverley;Tom Cleverley;Midtbane;25;2971000;0.004;Watford;tom_cleverley
73;6397;1523380903643;1529835643210;Y. Kaboul;Younes Kaboul;Younes;Kaboul;Defender;2;04/01/1986;France;France;193 cm;87 kg;true;Hamstring;/da/premier-league-fantasy-spring-2018/players/younes_kaboul;Younes Kaboul;Forsvar;25;2445000;0.001;Watford;younes_kaboul
4278;6397;1523315071228;1529835643210;T. Hoban;Tommie Hoban;Tommie;Hoban;Defender;2;24/01/1994;England;Republic of Ireland;189 cm;84 kg;true;Knee Injury;/da/premier-league-fantasy-spring-2018/players/tommie_hoban;Tommie Hoban;Forsvar;25;1945000;0;Watford;tommie_hoban
1758;6397;1523380903614;1529835643210;M. Britos;Miguel Ángel Britos Cabrera;Miguel Ángel;Britos Cabrera;Defender;2;17/07/1985;Uruguay;Uruguay;188 cm;82 kg;true;Knock;/da/premier-league-fantasy-spring-2018/players/miguel_angel_britos;Miguel Angel Britos;Forsvar;25;2944000;0.001;Watford;miguel_angel_britos
185579;6397;1523380903708;1529835643210;Kiko Femenía;Francisco Femenía Far;Francisco;Femenía Far;Defender;2;02/02/1991;Spain;Spain;176 cm;61 kg;true;Knock;/da/premier-league-fantasy-spring-2018/players/fernandez_federico;Federico Fernandez;Forsvar;25;3058000;0.006;Swansea;fernandez_federico
360;6397;1523380903456;1529835643210;C. Clark;Ciaran Clark;Ciaran;Clark;Defender;2;26/09/1989;England;Republic of Ireland;185 cm;88 kg;true;Knee Injury;/da/premier-league-fantasy-spring-2018/players/ciaran_clark;Ciaran Clark;Forsvar;20;3540000;0.002;Newcastle;ciaran_clark
1015;6397;1523380903502;1529835643210;C. Atsu;Christian  Atsu Twasam;Christian;Atsu Twasam;Midfielder;3;10/01/1992;Ghana;Ghana;165 cm;65 kg;true;Knee Injury;/da/premier-league-fantasy-spring-2018/players/christian_atsu;Christian Atsu;Midtbane;20;3156000;0.008;Newcastle;christian_atsu
4833;6397;1523380903593;1529835643210;I. Slimani;Islam Slimani;Islam;Slimani;Attacker;4;18/06/1988;Algeria;Algeria;188 cm;83 kg;true;Suspended;/da/premier-league-fantasy-spring-2018/players/islam_slimani;Islam Slimani;Angreb;20;3497000;0.004;Newcastle;islam_slimani
921;6397;1523380903180;1529835643210;D. Drinkwater;Danny Drinkwater;Danny;Drinkwater;Midfielder;3;05/03/1990;England;England;178 cm;79 kg;true;Groin/Pelvis Injury;/da/premier-league-fantasy-spring-2018/players/danny_drinkwater;Danny Drinkwater;Midtbane;18;2940000;0.028;Chelsea;danny_drinkwater
12542;6397;1523380903191;1529835643210;E. Ampadu;Ethan Ampadu;Ethan;Ampadu;Defender;2;14/09/2000;England;Wales;183 cm;78 kg;true;Ankle Fracture;/da/premier-league-fantasy-spring-2018/players/ethan_ampadu;Ethan Ampadu;Midtbane;18;1950000;0.002;Chelsea;ethan_ampadu
1333;6397;1523380903086;1529835643210;David Luiz;David Luiz Moreira Marinho;David Luiz;Moreira Marinho;Defender;2;22/04/1987;Brazil;Brazil;189 cm;84 kg;true;Ankle/Foot Injury;/da/premier-league-fantasy-spring-2018/players/david_luiz;David Luiz;Forsvar;18;4972000;0.003;Chelsea;david_luiz
1359;6397;1523380902435;1529835643210;S. Agüero;Sergio Leonel Agüero del Castillo;Sergio Leonel;Agüero del Castillo;Attacker;4;02/06/1988;Argentina;Argentina;173 cm;70 kg;true;Knee Injury;/da/premier-league-fantasy-spring-2018/players/adrian_del_castillo;Adrian del Castillo;Mål;9;3742000;0.131;West Ham;adrian_del_castillo
155138;6397;1523380904911;1529835643210;J. Bednarek;Jan Bednarek;Jan;Bednarek;Defender;2;12/04/1996;Poland;Poland;189 cm;77 kg;true;Head Injury;/da/premier-league-fantasy-spring-2018/players/jan_bednarek;Jan Bednarek;Forsvar;656;1950000;0;Southampton;jan_bednarek
96017;6397;1523380904915;1529835643210;M. Lemina;Mario Lemina;Mario;Lemina;Midfielder;3;01/09/1993;Gabon;Gabon;184 cm;85 kg;true;Hamstring;/da/premier-league-fantasy-spring-2018/players/mario_lemina;Mario Lemina;Midtbane;65;2615000;0.003;Southampton;mario_lemina
483;6397;1523380904852;1529835643210;S. Davis;Steven Davis;Steven;Davis;Midfielder;3;01/01/1985;Northern Ireland;Northern Ireland;173 cm;70 kg;true;Achilles tendonitis;/da/premier-league-fantasy-spring-2018/players/steven_davis;Steven Davis;Midtbane;65;3512000;0.001;Southampton;steven_davis
4813;6397;1523380903839;1529835643210;B. Martins Indi;Bruno Martins Indi;Bruno;Martins Indi;Defender;2;08/02/1992;Portugal;Netherlands;185 cm;76 kg;true;Groin Strain;/da/premier-league-fantasy-spring-2018/players/bruno_martins_indi;Bruno Martins Indi;Forsvar;26;2409000;0.001;Stoke;bruno_martins_indi
5921;6397;1523380903958;1529835643210;K. Stafylidis;Konstantinos Stafylidis;Konstantinos;Stafylidis;Defender;2;02/12/1993;Greece;Greece;178 cm;77 kg;true;Rib Fracture;/da/premier-league-fantasy-spring-2018/players/konstantinos_stafylidis;Konstantinos Stafylidis;Forsvar;26;2927000;0;Stoke;konstantinos_stafylidis
30979;6397;1523380903932;1529835643210;E. Choupo-Moting;Jean-Eric Maxim Choupo-Moting;Jean-Eric Maxim;Choupo-Moting;Attacker;4;23/03/1989;Germany;Cameroon;191 cm;91 kg;true;Groin Strain;/da/premier-league-fantasy-spring-2018/players/eric_maxim_choupo_moting;Eric Maxim Choupo-Moting;Angreb;26;4184000;0.007;Stoke;eric_maxim_choupo_moting
897;6397;1523380904245;1529835643210;K. Bartley;Kyle Bartley;Kyle;Bartley;Defender;2;22/05/1991;England;England;185 cm;76 kg;true;Knee Injury;/da/premier-league-fantasy-spring-2018/players/kyle_bartley;Kyle Bartley ;Forsvar;30;1958000;0.001;Swansea;kyle_bartley
